in:Option_ID,in:WWR_N,in:WWR_E,in:WWR_S,in:WWR_W,in:Vert_Overhang,in:Horiz_Overhang,in:Wall_R,in:Roof_R,in:Glazing_U,in:Operable_Percent,in:Scale,in:Length,in:SHGC,in:Infil,out:Peak_Cooling_Load,out:Peak_Heating_Load,out:Hours_above_acceptability,out:1,out:2,out:3,out:4,out:5,out:6,out:7,out:8,out:9,out:10,out:11
113,0.679617239,0.621251436,0.439522024,0.177111759,0.700824985,1.351804157,8.945424888,32.97968156,0.642159721,0.319633254,1.107235231,28.51498858,0.681848342,0.000301148,453399.7957,480160.213,84,83,81,87,84,83,87,87,84,84,80,79
114,0.649901075,0.242907262,0.69104225,0.172409368,0.111280709,1.779084546,9.706696713,18.9726201,0.390099484,0.326321142,1.126004829,25.28079091,0.45582522,0.000447558,355131.855,561546.203,80,80,77,81,82,79,81,83,79,79,72,74
115,0.579661712,0.288349634,0.764530014,0.229288516,0.260615047,1.466351798,26.68699526,36.77760124,0.814085107,0.559144544,0.943916198,25.84809307,0.61182861,0.000405057,263213.1102,448606.2288,81,78,78,82,81,80,82,83,80,80,76,77
116,0.426005416,0.160350244,0.190880188,0.627510544,0.409273007,0.447437285,22.01724279,27.58925225,0.64610923,0.111525422,1.054610371,22.04894187,0.688593285,0.000216384,372030.0634,383759.991,84,84,82,87,100,85,87,89,86,84,86,83
117,0.308932142,0.27446557,0.589854945,0.655561687,0.279895037,1.022303398,26.70307003,28.10825921,0.643522061,0.607800791,0.942613861,21.77175268,0.437056948,0.000401654,271314.859,421382.2093,78,72,77,81,81,80,81,81,79,78,74,78
118,0.37344401,0.590492684,0.544296839,0.413345121,0.655080146,0.545555195,7.112487031,26.90008789,0.419689183,0.3678105,1.143481486,24.31398768,0.329650392,0.00039063,355556.6628,518715.574,80,69,70,81,81,79,81,81,77,80,69,71
119,0.746464848,0.334734335,0.27410179,0.603312962,0.730769362,0.883433182,27.16251409,12.17417987,0.345020486,0.118129672,0.873608951,27.2786571,0.697228495,0.000486543,319884.1663,397046.645,87,88,84,88,91,85,88,89,85,86,85,83
120,0.584735962,0.239154242,0.662168447,0.743040078,0.351665266,1.237518381,27.42954014,17.83492599,0.49055445,0.323892268,0.91423319,25.86186547,0.477264608,0.000280858,271748.0885,248226.757,81,81,81,82,83,84,84,86,84,79,80,80
121,0.311952478,0.645762752,0.316145295,0.38754487,0.299733429,1.158838309,15.93320167,12.27292846,0.627368855,0.421135344,0.84097889,29.84699421,0.658287887,0.000336727,259768.8215,302148.85,85,81,82,85,86,84,86,87,84,85,81,82
122,0.191853313,0.200160804,0.233433802,0.704621942,0.938405244,1.668441263,20.47294962,13.93382545,0.725286703,0.380870895,1.187946412,26.50032141,0.301933027,0.00022626,377904.914,422050.457,74,65,70,80,84,79,81,84,79,74,69,70
123,0.474974312,0.741936661,0.465103077,0.61351077,0.925602936,0.161261835,28.54536609,7.61620262,0.794102066,0.402059281,0.978723271,20.31801457,0.49500045,0.000495528,401545.758,641139.405,83,79,78,82,82,81,82,82,82,83,80,78
124,0.625196817,0.364354207,0.160638591,0.170463272,0.834222159,1.584521453,23.35548628,17.40963822,0.426245295,0.004163518,1.118417228,24.95208783,0.698682601,0.000398757,414561.883,530246.757,130,164,130,142,168,141,132,161,129,148,168,143
125,0.603300281,0.437088543,0.410815667,0.410983651,0.37669768,1.233074707,26.89985036,23.98287557,0.912544822,0.377703322,1.037036793,27.295753,0.678658778,0.000462244,389188.3779,594110.793,84,80,79,83,83,80,84,84,81,81,80,78
126,0.346145335,0.715539273,0.167283543,0.329704479,0.874716578,1.293485752,12.13441156,11.83870369,0.745765712,0.309352349,0.93994938,28.96739102,0.352533248,0.000372314,286246.9785,419861.956,79,73,74,82,84,80,83,82,80,79,74,69
127,0.394212563,0.579677824,0.484175316,0.29254081,0.4289646,0.191313714,16.23194858,26.3071785,0.602847311,0.254312815,0.852634504,28.27429378,0.364186375,0.000370613,204976.6392,288416.415,79,74,75,82,83,79,81,83,79,81,76,74
128,0.340787238,0.478284702,0.237410204,0.7686044,0.349462829,1.388264848,18.53887832,39.93626281,0.817656984,0.763131546,0.873487779,20.70862607,0.312913633,0.000265376,200914.0593,298577.5055,78,70,75,79,81,78,80,81,78,79,67,74
129,0.710789874,0.714032365,0.278805736,0.70277023,0.738576594,0.898821142,22.26473065,35.31846646,0.842697938,0.079349586,1.064596497,23.23974035,0.201582978,0.000438176,304959.0517,662342.039,71,67,65,79,82,76,75,78,73,72,70,66
130,0.338460023,0.697489786,0.489166052,0.695616297,0.736407232,0.790446761,25.80623959,23.10756898,0.534308109,0.756902587,0.907626224,28.22755427,0.521275457,0.000423208,269860.0096,609483.6909,83,79,81,84,83,82,84,83,82,83,79,79
131,0.396495236,0.587466301,0.631746848,0.451241192,0.942568391,0.20753803,19.85910936,29.52468016,0.893582941,0.578671237,1.167601014,26.20567766,0.426514706,0.000278403,461665.645,587147.9976,79,72,75,81,81,79,81,82,80,80,73,75
132,0.44326249,0.464086932,0.207613116,0.285869922,0.386132172,0.981912511,27.91832671,15.17670921,0.542234147,0.165775949,0.885054307,21.28924409,0.636976411,0.000289682,247510.9756,282808.594,87,85,82,88,90,85,88,88,85,87,83,81
133,0.509582396,0.231729486,0.533363379,0.60003387,0.774680567,1.427306146,14.7774697,28.83479732,0.527817952,0.798894993,1.098025487,29.7968344,0.214743701,0.000366108,285999.207,616407.6846,71,63,67,77,77,76,77,77,76,70,63,67
134,0.429159476,0.226844294,0.155872842,0.443044446,0.795266124,0.909785224,24.60168296,22.54189406,0.819227497,0.486519575,1.03518573,22.25933956,0.228390591,0.00043352,262246.837,519957.185,68,60,64,78,80,76,75,76,75,71,55,65
135,0.466097734,0.523647159,0.214526241,0.419906479,0.520439551,0.923276979,14.5777619,5.216511557,0.597867962,0.113026518,1.161683721,25.37829355,0.622979744,0.00029382,544839.9714,780140,88,84,82,86,93,84,85,89,83,87,84,81
136,0.202624048,0.720413273,0.502287944,0.58608316,0.554954021,1.173288566,25.41859775,6.494029854,0.551521246,0.138946577,1.014342226,21.01591147,0.689882223,0.000492149,444639.5212,676104.152,88,87,82,85,86,82,85,92,83,87,84,83
137,0.194753588,0.61910772,0.43300548,0.216070002,0.474891237,0.143805749,29.68767201,39.2570681,0.78010905,0.70580408,0.999615926,24.78262607,0.362564442,0.000289025,280980.5827,340974.1488,79,66,69,81,82,79,81,81,79,79,72,73
138,0.689876449,0.256098726,0.479762798,0.510172795,0.55807866,0.689224352,5.686800341,18.15719502,0.449802259,0.733281825,0.973425575,24.03853184,0.304897217,0.000214288,240001.4608,448319.8687,77,73,76,80,82,81,81,83,79,77,69,73
139,0.52474098,0.498800963,0.40828085,0.267397761,0.122430487,0.600063607,16.57516905,11.28048667,0.565696539,0.339564576,1.15997603,21.5310112,0.586343992,0.000377749,470916.089,631168.433,81,80,79,82,83,81,83,83,80,81,79,78
140,0.157416824,0.407732979,0.519548575,0.750436132,0.810798843,1.49587307,8.069156052,36.62198964,0.96742672,0.1518826,1.103329038,22.35706356,0.590536122,0.000407948,437451.2982,692172.749,81,81,80,81,83,80,85,89,83,80,80,77
141,0.318790698,0.307731478,0.374099606,0.537835238,0.242481771,1.227170398,27.53852895,32.12483185,0.52153889,0.714309123,0.92369534,25.88541256,0.338541785,0.000209958,182131.9564,321098.471,78,70,75,83,81,82,84,81,82,77,68,74
142,0.551348305,0.555312861,0.75718694,0.583102509,0.342035471,1.065945498,15.74637631,21.34321343,0.589877058,0.3132686,0.802431999,22.70660805,0.327721501,0.000460019,184453.9694,329461.037,79,74,77,80,80,78,81,81,79,77,73,75
143,0.431811246,0.428657199,0.588799093,0.300269144,0.706920343,1.558678947,23.50400968,25.0577707,0.467009754,0.65888597,1.072938259,26.42623608,0.647561336,0.000410128,349662.5874,528975.161,82,80,80,83,83,82,85,83,83,81,80,78
144,0.554467145,0.304987058,0.700926488,0.420550842,0.926734094,0.20002222,13.4766883,21.99289809,0.94336069,0.647856413,1.099318808,21.24831425,0.257513926,0.00041903,349254.7876,512464.1925,70,64,64,75,76,75,76,76,74,70,67,67
145,0.197181699,0.469015672,0.34994896,0.37731321,0.843025081,0.962573811,21.01541873,39.09433238,0.262911209,0.270049425,1.15728417,20.19793056,0.594341349,0.000385823,358494.8991,379337.619,83,78,79,85,84,83,85,84,82,84,80,80
146,0.558279627,0.56415576,0.23642847,0.479534871,0.685978636,0.974485729,10.39458178,20.65227855,0.619326671,0.210069908,0.829441364,26.01970643,0.628472614,0.000470621,250869.8721,360699.48,84,83,79,85,86,82,84,87,83,83,81,80
147,0.390592467,0.597426555,0.734151299,0.46147089,0.405468372,1.530536747,24.26801566,8.155248944,0.357530701,0.403876601,0.996111245,26.71035921,0.423076116,0.000255109,326016.8985,355146.539,83,79,80,82,84,82,84,85,83,81,80,79
148,0.489700992,0.682751312,0.46715563,0.45159978,0.995044115,1.138832038,20.07868542,7.976128548,0.362001715,0.568675619,1.117777355,24.01326299,0.452960002,0.000497869,465163.5652,622271.5078,81,78,76,82,80,80,83,81,80,80,75,75
149,0.267625028,0.379051568,0.745520953,0.435177442,0.210782723,0.422969535,8.961351629,21.56885407,0.384559879,0.110468541,1.113372447,24.26255949,0.35156064,0.0004098,310198.509,546620.423,80,77,77,81,83,81,83,86,82,80,80,76
150,0.372947026,0.301475066,0.679034764,0.275575926,0.441294524,1.287075417,21.11310643,31.05808811,0.318223733,0.07733969,1.168536361,28.17662302,0.248253873,0.000279924,253497.9934,390658.391,79,78,74,82,84,81,83,88,82,77,75,72
151,0.326422388,0.719401353,0.319339499,0.42335409,0.851056006,1.865689285,12.81831657,32.43475028,0.523979355,0.199602613,1.018340692,26.80778807,0.538234048,0.000414485,334455.8892,406841.979,83,80,80,86,84,83,86,85,83,83,78,79
152,0.557203818,0.692838084,0.410338352,0.622602857,0.518640507,0.165907692,18.83356641,38.46632104,0.34052648,0.056653033,1.17619239,25.07318283,0.356756049,0.000287183,357038.417,429818.017,86,82,81,88,93,84,87,90,84,85,83,81
153,0.241859771,0.446255252,0.652564651,0.740600879,0.513646891,0.973405601,6.252532935,8.646940794,0.84499133,0.272155791,1.186738232,20.29543633,0.473671217,0.000361136,550509.4724,830272.623,80,75,77,80,80,80,81,83,80,79,75,77
154,0.336236665,0.164645579,0.279921857,0.197682292,0.460821105,1.381296938,19.00516145,7.485676092,0.257708512,0.669783487,0.889031085,22.85022108,0.577555616,0.000464913,243665.0096,333619.727,79,80,78,81,82,80,82,83,80,79,77,76
155,0.333525188,0.280791906,0.280546575,0.321879524,0.565602797,0.49502035,27.57341774,5.133015012,0.898548206,0.348605144,0.964084868,25.34786725,0.654496308,0.000332022,348155.4929,543232.083,81,80,80,82,83,82,83,83,82,80,80,80
156,0.494139589,0.481375159,0.259735204,0.192178805,0.675742353,1.317643169,9.763335889,39.067878,0.300136029,0.336442282,0.897991124,28.62058376,0.671387535,0.000213443,239686.1295,139545.681,87,84,83,88,86,84,88,88,86,86,82,80
157,0.540058816,0.216045378,0.643692355,0.765886497,0.805011381,0.758899275,8.655123033,34.60386766,0.802679218,0.43121115,0.822466472,22.44428501,0.415811336,0.000345027,231364.2078,252034.5983,77,76,77,80,82,79,81,83,80,77,76,77
158,0.466354625,0.631234,0.336711846,0.499968064,0.482916991,0.916727779,14.95071491,18.29808514,0.548323734,0.284634034,0.956769222,24.05248472,0.460982337,0.000439032,293566.0065,435001.93,82,80,78,83,83,80,84,83,80,80,77,76
159,0.54523148,0.503509519,0.744440754,0.348797367,0.758731866,1.250424032,6.97883884,5.717228088,0.940755178,0.775226209,1.089354926,26.9525866,0.314721357,0.000346263,443196.7938,696230.304,77,69,70,74,77,73,75,78,76,72,69,69
160,0.407556854,0.768513645,0.463579486,0.51395403,0.584712733,1.408361042,6.148662136,15.09719008,0.359301966,0.100962733,0.995378371,23.78469531,0.639773131,0.000477085,392814.3618,503460.736,88,87,83,88,88,85,88,89,85,88,84,82
161,0.47864383,0.572019394,0.576585124,0.440630218,0.280874906,0.859453396,15.52843055,24.44630881,0.696686748,0.428767529,1.077767745,22.09238346,0.323859472,0.000408501,322259.2393,537940.152,78,70,72,80,78,78,81,79,79,77,69,72
162,0.652057923,0.311068122,0.390234589,0.221304651,0.157700891,1.164504191,5.453337664,37.88974424,0.744580945,0.005791721,0.830352667,27.52246847,0.534992869,0.000322692,205733.6305,313564.769,107,125,102,113,148,107,109,139,107,107,133,103
163,0.250170729,0.647824805,0.481160013,0.489675612,0.32932127,1.457578867,25.11884441,6.819441507,0.87751297,0.657562124,1.075240336,29.6585026,0.44552583,0.000245292,426808.5393,680855.0824,80,77,75,82,80,80,83,85,80,79,72,76
164,0.39954561,0.542139575,0.219473658,0.471480014,0.793672804,0.594189723,27.67411539,25.21525321,0.987309195,0.175372796,1.01007687,27.63587103,0.386666883,0.000221055,273285.0054,387957.625,79,80,75,84,86,82,84,84,81,79,78,74
165,0.685846129,0.54888258,0.763355519,0.262434237,0.24407515,0.775536756,13.1476438,26.20054602,0.564964382,0.735296392,0.830569632,27.87313268,0.587182725,0.00039853,239197.6291,673320.4889,84,80,79,84,83,80,84,84,82,83,79,79
166,0.564185475,0.582664035,0.239234181,0.277654121,0.486028206,0.634213702,9.6154626,16.76892793,0.916360954,0.340690837,1.0830316,21.02300558,0.220922079,0.000318611,318167.0085,567309.872,72,65,66,79,81,76,78,77,76,75,63,68
167,0.352746006,0.507361608,0.56814314,0.689344677,0.952363591,0.86608014,18.44296161,28.64044038,0.409734249,0.342375453,1.090478864,24.16896693,0.530525268,0.000369585,360899.6087,335649.208,83,80,81,84,84,83,85,84,83,82,80,81
168,0.694859044,0.325523821,0.525956397,0.707833275,0.858209043,0.741976713,8.620782163,6.912797437,0.838403243,0.71309929,1.025308826,20.53421667,0.382022472,0.000294814,409423.1469,615482.8997,77,76,77,78,80,78,79,80,79,78,72,75
169,0.440216812,0.415154961,0.303436907,0.367047788,0.114477563,0.570995818,6.907003639,39.67733595,0.708204477,0.61442911,1.137547798,28.19096775,0.342891687,0.000319217,321000.729,369735.859,77,69,71,80,80,77,81,80,78,78,68,70
170,0.737106818,0.179469483,0.761984175,0.360226266,0.356666123,1.063194525,25.98603247,37.49880376,0.6876751,0.558581128,0.888437521,29.97014937,0.2959723,0.000307002,180044.023,296832.5097,74,74,74,78,77,78,79,79,78,71,69,70
171,0.693261296,0.652890297,0.578149685,0.456044462,0.472863781,0.369005144,7.178359439,6.386823818,0.757248248,0.30035352,1.179352132,28.8921737,0.344172114,0.00024601,512575.6247,825136.983,79,75,75,81,81,80,80,81,80,79,73,73
172,0.310605787,0.28185066,0.583764485,0.22375901,0.226850968,1.332248463,7.779762297,8.433345462,0.689182596,0.163416341,0.823686651,28.24559715,0.39051008,0.000474247,225131.1899,421448.905,79,79,75,79,82,77,80,82,80,78,76,75
173,0.730312069,0.203499784,0.311624103,0.333146954,0.231114458,0.256814921,23.44489116,6.003115436,0.994438959,0.541940477,0.979786336,22.88112148,0.601777569,0.000233346,376075.7581,500476.513,81,78,79,82,84,81,82,82,82,80,80,79
174,0.409347581,0.446879412,0.17535207,0.368637423,0.815883626,0.84612848,6.726902066,12.28710298,0.594952557,0.094699721,0.992102964,21.5750512,0.424652809,0.000243501,281193.4185,414947.12,82,81,81,86,95,84,85,89,84,83,83,79
175,0.177890506,0.411185347,0.455409965,0.37479562,0.953462983,1.412191691,18.95890928,38.32700896,0.859624729,0.014709231,1.083820126,24.68303698,0.612630136,0.000300184,325097.3838,456744.973,100,145,96,95,124,92,107,164,102,94,106,87
176,0.575199675,0.32115616,0.591318779,0.593599031,0.235005007,0.949824321,9.300169177,8.750279788,0.59618628,0.249642377,0.835440637,24.364783,0.432175055,0.000444638,253066.8036,427437.887,81,78,78,81,82,81,82,82,81,79,78,78
177,0.568479061,0.615618203,0.538415614,0.530989484,0.11975699,1.79937218,14.66569233,21.82254499,0.953893305,0.629135781,0.807823757,22.98136284,0.425598849,0.000286645,211819.9962,380817.2309,82,76,77,83,82,79,83,82,80,79,74,77
178,0.263245992,0.347360466,0.731058277,0.241370128,0.400682067,1.501855179,28.91905239,33.99536783,0.811509814,0.596114208,0.938662805,28.4502495,0.225540349,0.000315708,204905.9632,283829.4399,72,56,64,77,76,76,78,80,76,68,63,62
179,0.445929603,0.193869575,0.417526419,0.445733334,0.275644688,0.357672261,23.06543746,31.39702745,0.267851447,0.481330111,1.13879452,26.41465693,0.232956541,0.000240213,246433.9579,358838.3173,74,65,70,81,80,80,81,80,81,74,67,69
180,0.437576293,0.540793457,0.524867867,0.372908451,0.97655868,1.223735881,16.65705152,10.87370806,0.944741587,0.686346759,1.085972861,20.23335213,0.616707323,0.000247058,420912.1385,698380.635,83,80,78,84,83,80,84,84,80,82,78,77
181,0.261811028,0.630737039,0.374772561,0.258037559,0.191372696,1.342132682,12.27579041,9.683700079,0.292560461,0.189977325,1.180604805,23.91436667,0.596325646,0.000243038,470236.3013,480975.638,87,82,80,87,86,85,88,89,85,86,82,80
182,0.704530928,0.224351886,0.394884985,0.336266394,0.728590211,1.972045026,15.83527575,28.92393844,0.486660357,0.181135951,1.032701501,27.679803,0.401073934,0.000458559,278294.1641,487930.267,79,77,77,79,81,79,81,83,79,76,71,73
183,0.486826464,0.316891492,0.26400677,0.605045404,0.107370476,1.257421958,19.79324642,31.13953735,0.333466076,0.283421126,0.905177288,21.80490912,0.618555726,0.000388569,269076.0866,216226.576,84,83,82,85,84,84,87,87,84,83,81,82
184,0.528349755,0.515827471,0.443892604,0.219372397,0.437942374,0.291845123,18.88241988,14.5576687,0.25228472,0.745480023,1.101599704,29.95429354,0.625319874,0.000258689,396032.6195,821247.205,86,82,82,87,85,83,87,85,84,86,81,82
185,0.571212504,0.491971416,0.67147043,0.497140109,0.484754285,1.573816632,16.07059026,22.45371869,0.555370094,0.526501092,1.043261589,21.17054255,0.310035428,0.000204365,264427.783,391698.1793,78,71,75,81,81,79,81,82,80,78,69,72
186,0.533456056,0.65568524,0.240189505,0.162262363,0.234049866,0.486595427,10.10819703,38.41568796,0.381259451,0.511978773,1.100601316,25.41044674,0.597605754,0.000337108,402025.9473,440158.4873,87,82,81,87,84,83,87,85,83,86,78,78
187,0.22337425,0.174741789,0.712238883,0.616428321,0.508907913,1.963759139,22.47718465,17.31403275,0.539340338,0.172905285,1.154544804,22.49343753,0.215455931,0.000207414,316564.08,410984.524,74,66,69,79,81,79,82,85,81,72,67,69
188,0.248316729,0.3303367,0.582398586,0.54188719,0.929386914,1.240211623,22.69606316,7.693090572,0.321343794,0.194845282,1.199943512,21.88674182,0.554048998,0.000372033,483716.6715,674990.187,83,80,81,83,85,83,84,86,83,83,80,81
189,0.511195273,0.493948807,0.593894441,0.52330397,0.302555413,1.042568659,12.51165158,36.78697278,0.719195398,0.482412111,0.977142326,28.70483175,0.617185975,0.000344266,308593.4112,373512.1726,83,82,79,85,83,82,85,83,84,81,81,79
190,0.547586755,0.286718103,0.284803521,0.501776069,0.128279983,1.853075385,29.26200639,22.0929748,0.427239737,0.772656123,0.924029332,27.76800507,0.200908218,0.000395469,195089.3248,263790.588,72,63,67,78,79,76,78,78,78,72,52,67
191,0.169348977,0.303079528,0.528005452,0.526329211,0.41043754,1.050165485,17.0749817,27.85532169,0.436653303,0.070864859,0.891147436,24.10648695,0.494119048,0.000348589,199235.2864,296910.592,86,91,81,86,90,84,89,104,85,84,83,82
192,0.638081738,0.666343888,0.628022275,0.596594182,0.705413853,1.217672676,13.77762595,10.23152666,0.876742161,0.625557698,1.001448971,28.73888354,0.559825749,0.000258887,396845.7381,678852.1748,84,80,79,84,83,82,84,84,82,83,77,78
193,0.522636524,0.751616055,0.492062728,0.272459489,0.214037995,0.934564885,25.75217105,26.46044378,0.800662276,0.289171052,0.962495437,21.97922537,0.5574057,0.000451616,356174.5857,439820.515,84,82,79,84,83,80,84,84,80,84,79,77
194,0.181938696,0.634120931,0.442719743,0.201149489,0.259945883,1.010285523,9.447998777,35.67560742,0.61508619,0.064353364,1.031733546,25.94183724,0.290737405,0.000454704,268225.4003,513779.838,79,80,70,81,84,77,81,90,81,78,76,69
195,0.332803717,0.161502148,0.495275618,0.60163023,0.791731071,0.667680417,6.161643012,22.26573004,0.853264461,0.588859054,0.879456363,21.18928146,0.440730737,0.0003927,256223.4784,315188.6679,78,73,77,80,80,79,80,82,80,77,74,77
196,0.68216766,0.647110857,0.599477972,0.475278375,0.537836891,1.840917877,10.42822839,23.55280152,0.373121972,0.562328145,1.114177903,24.61988333,0.488248456,0.000355255,403577.1,682875.8784,82,80,81,83,83,83,87,83,83,81,77,79
197,0.588841896,0.671564406,0.521448461,0.757405062,0.747309811,0.14944678,7.075738376,22.65724041,0.709371017,0.604397389,1.011163664,25.62422002,0.36344743,0.000482877,347311.3503,489070.1665,77,74,77,80,79,78,80,79,78,78,73,75
198,0.196681646,0.292985933,0.61262397,0.239077196,0.300265838,1.938069923,23.80505097,15.8778709,0.605462858,0.637690981,1.198797381,28.92594567,0.420517886,0.000455329,403763.205,589652.138,76,63,69,81,78,78,80,80,78,76,69,69
199,0.387281171,0.406662717,0.222216439,0.281961609,0.576858026,0.280235145,15.57885927,12.59677854,0.798726169,0.574285363,1.194327075,24.2006071,0.619008447,0.000371301,469826.351,666396.14,81,78,76,81,83,80,82,83,80,80,74,75
200,0.421123966,0.638619648,0.288640673,0.382319957,0.647219031,1.871698901,19.463711,29.80799367,0.7557313,0.054378306,0.805861894,22.1839735,0.548781879,0.000353917,215354.1957,291120.768,87,90,82,88,99,86,88,94,85,89,89,82
201,0.499043124,0.730180613,0.504934623,0.751485917,0.740539679,1.370334721,21.72713262,29.58393179,0.33767895,0.667133607,1.048557589,20.10694006,0.26804297,0.000201191,249455.0534,565003.2808,80,69,76,84,81,82,84,82,82,80,68,73
202,0.678030856,0.309528966,0.167436629,0.759972444,0.555686818,0.903729189,13.52568039,24.32741096,0.445548983,0.459347028,1.165214157,22.63768777,0.642533258,0.000334077,524470.5972,409476.316,84,81,82,84,84,83,85,84,84,83,78,81
203,0.388240093,0.30058377,0.422871942,0.51472364,0.515185129,0.751890138,14.12610341,36.49622622,0.872264321,0.336809324,1.169990496,24.66372181,0.276116396,0.000424959,347940.578,655543.753,73,66,68,78,78,76,78,78,76,73,67,66
204,0.39698526,0.454387052,0.157424172,0.739217819,0.208932286,1.536554977,22.82549425,12.48307191,0.460731754,0.410601559,1.110399522,27.16647082,0.391514233,0.000325057,382488.2325,383019.389,80,75,78,82,84,82,81,83,82,79,71,77
205,0.258856054,0.209832571,0.473087455,0.62051714,0.579138653,0.526566498,13.6595988,31.49981437,0.347631012,0.225935869,0.833443771,20.36937515,0.202128069,0.000492252,158468.857,284221.156,73,61,69,79,79,79,79,81,78,73,68,69
206,0.271544083,0.327230233,0.591822794,0.547769265,0.660227026,1.72911951,28.85060919,39.19044536,0.651647137,0.234332945,0.94433659,22.8113117,0.518392772,0.000477589,256007.8601,385576.404,80,78,78,81,83,80,81,84,81,80,77,78
207,0.635469256,0.696232871,0.555106356,0.169301379,0.308466203,0.378009932,16.3594878,7.90817053,0.602158045,0.218567382,1.136185586,29.49130373,0.694989216,0.000291255,563833.1805,623613.322,88,83,82,86,86,84,86,87,83,88,83,82
208,0.2646258,0.413572025,0.683974664,0.724750407,0.536759943,0.450744928,24.55756504,8.24343234,0.961670863,0.465021267,0.927523365,29.86127194,0.317795512,0.000243845,299636.8195,389799.252,79,73,75,78,79,77,80,83,79,77,74,74
209,0.395359559,0.626418276,0.704430051,0.566620206,0.775029369,1.118264391,24.4962703,36.99414207,0.872782473,0.671869202,1.060167101,28.35474904,0.284832554,0.000357612,298714.1879,719397.3969,76,66,68,78,76,77,80,78,77,73,68,69
210,0.194337732,0.589673303,0.713110768,0.393164666,0.615126273,1.956425539,27.11314823,11.31751365,0.941895001,0.036862553,0.935874667,23.36710738,0.582639762,0.000250923,329300.7078,484002.299,90,111,85,86,93,84,91,122,88,85,84,81
211,0.286435722,0.459772068,0.333178588,0.341262415,0.988631362,1.513124883,12.97971295,35.20737846,0.618349715,0.129128481,1.135669339,22.39326028,0.59843108,0.000301511,355640.718,442454.039,86,81,80,86,86,83,87,89,83,83,81,79
212,0.46139084,0.732107935,0.665618031,0.74407807,0.433179794,1.692469113,24.22063196,27.13254594,0.835233415,0.729070199,1.152621407,21.50318304,0.339920109,0.000366571,421512.989,1077715.861,78,69,74,80,77,78,81,79,79,76,69,71
213,0.328032138,0.57369493,0.725420959,0.255021985,0.130546827,1.886728925,9.869188864,25.09426465,0.612873262,0.043679843,0.848674796,23.38144646,0.574781641,0.000251492,216744.0488,302259.871,89,93,84,88,92,85,90,110,88,88,85,82
214,0.749367304,0.620703204,0.447883136,0.227300185,0.968643354,0.56118166,8.217307014,8.565209852,0.786637778,0.591491398,1.053278157,27.55450731,0.40942034,0.000382873,427262.1942,570155.277,79,76,77,80,80,79,79,80,78,79,71,73
215,0.6551176,0.175943539,0.435320085,0.527832149,0.461801046,1.523000168,24.70363381,23.45987875,0.584157333,0.723972507,1.189360116,28.56558192,0.331629299,0.000270818,352465.2988,496504.5557,76,69,75,79,81,79,80,81,79,74,67,70
216,0.307187107,0.317953555,0.750348417,0.56080566,0.946550112,1.436089558,28.75701937,26.76187885,0.645078019,0.508832462,1.13277101,28.59413633,0.318365234,0.000255468,333352.389,534160.1861,76,64,70,79,79,79,79,81,80,76,69,71
217,0.618877367,0.483840572,0.301553131,0.224714477,0.808215975,0.287171631,16.19690235,10.06141566,0.607855583,0.502300049,0.924878211,28.49361995,0.568901819,0.00023128,290714.3507,303354.973,83,82,79,85,86,82,84,85,83,82,80,79
218,0.510233133,0.593632407,0.530892597,0.518113248,0.58641837,0.23605611,17.10764288,19.8373554,0.97848486,0.484716052,0.842246868,27.46527012,0.244661241,0.000439404,202701.8454,402618.831,72,69,66,75,78,75,75,77,75,72,69,67
219,0.590368702,0.485395104,0.679946022,0.579303122,0.546539559,1.644994466,12.78681657,28.37994913,0.985216344,0.506465131,0.849801419,21.41324414,0.394808258,0.000321382,229644.0679,332560.5613,78,76,76,80,78,78,80,81,79,75,73,75
220,0.485549206,0.433429727,0.34759359,0.163016849,0.525762824,1.688726194,11.88514214,5.209503479,0.82328249,0.306053734,0.828308101,25.44431198,0.286257659,0.000261599,233023.4498,384871.938,78,73,74,79,82,79,78,82,78,79,73,70
221,0.424853025,0.728163567,0.480855034,0.746844715,0.939918001,0.649254518,12.56489687,17.92455881,0.561769234,0.44200075,1.145305948,22.40500828,0.226092378,0.000314114,344194.74,398736.793,76,64,70,80,80,78,81,80,79,76,67,70
222,0.347950425,0.538586011,0.450798867,0.663372103,0.831557174,0.514489638,11.90575516,20.93023854,0.471351622,0.540283772,1.066825213,23.03902632,0.470586004,0.000469049,364039.7758,406835.7947,80,75,78,81,83,80,81,82,80,80,76,78
223,0.763027434,0.47606954,0.364352091,0.318026884,0.861383136,1.91492553,14.8600582,14.17128028,0.732283341,0.007688243,1.172999723,22.7700925,0.496308623,0.000337805,471961.622,734398.088,98,115,94,103,130,97,99,119,95,101,125,92
224,0.382996546,0.15558904,0.515466971,0.240343593,0.649572999,1.104052107,24.18027209,9.267668602,0.9465658,0.148679462,1.05590639,23.70349269,0.610970497,0.000203313,324140.3089,489856.826,83,82,81,83,86,83,84,88,83,79,81,80
225,0.633157289,0.366684047,0.294890184,0.343314101,0.642733141,0.673145036,22.54991976,5.41240837,0.39598486,0.19870315,1.085347769,26.54709444,0.400363573,0.000339977,407221.335,646617.944,80,80,79,82,84,81,82,83,81,82,78,77
226,0.363198244,0.157402823,0.58131872,0.595864035,0.263706826,0.322857074,17.98965239,30.46567139,0.351372924,0.731103359,1.15645249,24.41775256,0.336799383,0.000338363,315186.6326,783938.0837,74,67,75,80,82,81,80,81,81,76,71,75
